JA,JA08,1,Las Coberteras,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA09,1,Albánchez,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA10,1,Iznatoraf,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA11,1,La Pandera,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA12,1,Ahillos (Puerto de Villarbajo),,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA13,1,Allanada del Santo,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA14,1,Despiernacaballos,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA15,1,Puerto de Pontones,,6,Jaén,1,Andalucia,España,1,Parda,,0
JA,JA16,1,Alto de Marchena,,6,Jaén,1,Andalucia,España,1,Parda,,0
ML,ML01,1,Ojén - Refugio Juanar,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML02,1,Ermita de las Tres Cruces,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML03,1,Encinas Borrachas,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML04,1,Puerto del Sol,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML05,1,El Viento,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML06,1,Puerto de los Pinos- Llano de las Cruces,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML08,1,El Espino (antenas),,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML09,1,Torcal de Antequera,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML10,1,El León,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML11,1,Las Mesas de Villaverde,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML12,1,Loma de las Cuadrillas,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML13,1,El Madroño,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML14,1,Boquete de Zafarraya,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML15,1,Cerro del Moro,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML16,1,La Mina (El Chiquín),,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML17,1,Peñas Blancas - Los Reales,,7,Málaga,1,Andalucia,España,1,Parda,,0
ML,ML18,1,Santopitar,,7,Málaga,1,Andalucia,España,1,Parda,,0
SV,SV01,1,El Robledo - Cerro Negrillo,,8,Sevilla,1,Andalucia,España,2,Oeste,,0
SV,SV02,1,Los Melonares,,8,Sevilla,1,Andalucia,España,2,Oeste,,0
SV,SV04,1,Peñón de Algámitas,,8,Sevilla,1,Andalucia,España,2,Oeste,,0
SV,SV05,1,Cerro Becerrero,,8,Sevilla,1,Andalucia,España,2,Oeste,,0
AN,AN01,1,Arcalís-Port del Rat,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN02,1,Coll de la Gallina,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN03,1,Arinsal,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN04,1,La Comella,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN05,1,Cortals d'Encamp,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN06,1,Llac d'Engolasters,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN07,1,La Rabassa,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN08,1,Coll d'Ordino,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN09,1,Port d'Envalira,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN10,1,Os de Civis,,9,Andorra,2,Andorra,Andorra,3,Med,,0
AN,AN11,1,Port de Cabús,,9,Andorra,2,Andorra,Andorra,3,Med,,1
AN,AN12,1,Collada Beixalís,,9,Andorra,2,Andorra,Andorra,3,Med,,0
HU,HU01,1,Tella,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU02,1,Presa de Llauset,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU03,1,Serrablo,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU04,1,Fanlo,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU05,1,Refugio de Lizara,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU07,1,San Juan de la Peña,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU08,1,Refugio de Gabardito,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU09,1,Serveto,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU10,1,Pico del Aguila,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU11,1,La Besurta (La Renclusa),,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU12,1,Cotefablo,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU13,1,Cerler - El Ampriú,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU14,1,Portalet,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU15,1,Somport,,10,Huesca,3,Aragon,España,1,Parda,,0
HU,HU16,1,Baños de Panticosa,,10,Huesca,3,Aragon,España,1,Parda,,0
